Unnamed: 0,popularity,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,track_genre
42379,-0.8763731443076862,0,-0.9291185584134668,0.9948407672196061,0.5807650923636373,0.7495388602115579,-0.26856907274857933,-0.9517490340285873,2.490837751466497,0.3367470496141934,0.6141206645017253,grindcore
51630,-1.512590269243467,0,1.2627454592270944,-0.470944612537943,0.47691573239025314,0.7495388602115579,-0.3448821523083835,-0.5195104038291944,-0.5001422020222008,-0.5105886537692068,-1.3210461008724326,hip-hop
95363,-0.058379697961682395,0,0.8301407189032991,0.012325226564682197,-0.09435579501632026,0.7495388602115579,-0.5022778789004795,0.005810424267272138,-0.4999890923341056,-0.19813361314657812,1.3422417613326456,salsa
108873,-0.7854849836025747,0,0.39176791537518707,-1.0300997982765177,0.10593940601134354,-1.3340366107496127,-0.4727065605710554,1.58477474186008,1.5941911636782184,0.4956224939985807,-0.26585456482334435,tango
95300,1.4867190340252137,0,1.4473234817652465,0.39574592535684755,0.7344381337115351,-1.3340366107496127,1.8882293383103848,-0.15328674081337199,-0.5001422020222008,-0.6048547507706101,0.7815495798157874,salsa
65686,1.4867190340252137,0,-1.2463620346509168,-0.5707937528484028,0.32964573443185097,0.7495388602115579,-0.49464657094449904,-0.8827322335416083,-0.5001357604095304,0.29438026444502335,-0.5189447856469264,k-pop
68475,-1.4671461888909112,0,1.337730280883219,-0.06356012007126728,0.2814228139047112,0.7495388602115579,0.42874169172913096,0.19792775568540846,-0.5000344102121888,-0.46822186860003684,1.1709191503136058,latino
40526,0.30517294485876373,0,0.518665305870167,-0.5548178903987292,0.4200887223084785,0.7495388602115579,-0.45362829068110433,1.2575749117885666,-0.5001422020222008,-0.6334523307597999,-0.4800078285971447,gospel
36919,-0.058379697961682395,1,0.005307680685929897,0.09619850442546846,0.32484345188972913,-1.3340366107496127,3.252325635441884,-0.47448290427806866,-0.5001422020222008,-0.3040505760695031,-0.3125789132830826,french
68695,-1.512590269243467,0,0.1264370079765926,0.5195588593418178,0.6225849695012813,-1.3340366107496127,0.09868762263297803,-0.3454040722315083,-0.500112680661621,-0.5105886537692068,0.7153567528311582,latino
46631,-0.694596822897463,1,-0.2657912899169812,0.9668830079326773,1.1030133188193838,0.7495388602115579,-0.05012288250864004,0.00881225757068052,-0.5000434737878054,-0.17695022056199308,-0.9511450088995049,happy
94809,0.9413900697945444,0,1.7011182627552064,-1.3416291160451521,-2.1813477497800893,0.7495388602115579,0.6672200653535189,1.6177949081975722,0.42563730739096745,-0.21931700573116314,1.7277176361254862,sad
91121,-1.3762580281857997,0,-0.006228445722704646,0.603432137202604,0.6509984745421687,-1.3340366107496127,0.447819961619082,-0.677707018918816,-0.5001422020222008,-0.5264761982076456,0.6452702301415508,rock
9647,0.48694926626898677,0,-0.0869813305831458,0.044276951464029345,0.22999837168282358,0.7495388602115579,-0.5595126885703325,-0.10225557465542964,-0.4937653291776416,-0.743605972199642,-1.289896535232607,brazil
74193,0.5778374269740983,0,-0.6464834614019208,0.9149614549712383,0.5759628098215155,0.7495388602115579,-0.44218132874713373,-0.9510959851934309,-0.499391220042537,-0.661520325934375,-0.2853230433482353,mpb
17118,0.5323933466215426,0,-0.3984567436162785,0.8470640395601255,1.0163721379552695,0.7495388602115579,-0.3973473945057488,-0.8479109672220712,-0.49557804430096813,-0.6175647863213611,-1.6379929312576569,club
57314,1.1231663912047676,0,1.8914643484976763,-0.5268601311118005,-0.2708396784392967,-1.3340366107496127,-0.12262030809045392,-0.6275764027518961,-0.49951746270291153,-0.4735177167461831,0.4505854448926414,indie
73219,-1.512590269243467,0,0.9974145518284999,0.19205367912350946,-0.37448894330675914,-1.3340366107496127,-0.08637159529954698,-0.7830713678684501,2.4843637688831883,-0.5423637426460843,-1.688610975422373,minimal-techno
102202,0.48694926626898677,0,0.05722024952478534,-1.6172127433020211,-0.6464181922544064,0.7495388602115579,-0.45362829068110433,-0.10825924126224624,-0.5001422020222008,-0.5370678944999381,-0.22691760777356268,songwriter
84801,0.5323933466215426,1,0.7955323396773955,-0.8543653113301085,-1.3715628561147992,0.7495388602115579,-0.2332742734521699,0.281979088180843,-0.4201885171183363,0.10372973118375829,1.1709191503136058,psych-rock
75283,-0.37648826042957273,0,-2.2615411586107554,-2.2139112057973285,-2.1917526952880197,0.7495388602115579,-0.42787262632967044,1.8549397391668343,2.306329247842194,-0.5529554389383768,-1.6921153015568535,new-age
84023,-1.512590269243467,0,0.8186045924946646,-0.5987515121353316,-0.07194514315308513,0.7495388602115579,-0.4631674256260799,0.37503592058650287,-0.5001102205482394,-0.7997419625487923,0.7153567528311582,psych-rock
17931,0.25972886450620797,0,-1.1136965809516195,-2.0805127543425543,-0.8805294661828446,0.7495388602115579,-0.45362829068110433,1.9840185712133944,-0.4957722637784674,-0.6980616781427841,-1.0952117499836977,club
100585,0.0779525430959849,0,-1.084856264930033,0.8989855925215647,0.7182304301318739,-1.3340366107496127,-0.47175264707655784,-0.9343937846932665,-0.5001062714188634,-0.47881356489232935,1.089151540509064,ska
43678,-0.24015601937190545,1,-0.7618447254882662,1.3702735347869346,1.217667814512542,-1.3340366107496127,0.18072418315976746,-0.9501143857032162,-0.5001375407547409,-0.38878414640784303,-0.5812439169265774,groove
28302,0.7596137483843214,0,-0.9810311272523222,-0.2472825382425134,0.10073693325737829,0.7495388602115579,-0.3983013080002464,-0.36041323874855025,-0.47084743083272823,-0.6143872774336734,-1.6142413874572898,dub
85806,0.12339662344854066,0,-1.9616018719862578,0.962889042320259,1.1172200713398275,0.7495388602115579,0.18072418315976746,-0.8797304002381999,-0.5001422020222008,0.9510654345671584,-0.4488582629573192,punk-rock
42312,-0.8309290639551304,0,-0.18503840505653943,1.3582916379496794,0.8550954825823455,0.7495388602115579,-0.12262030809045392,-0.9438495595990031,-0.49418613804555667,0.8080775346212095,0.5323530546971834,grindcore
52584,-0.9672613050127977,0,0.011075743890247168,-1.0061360046020074,-0.3598820005744719,0.7495388602115579,-0.5385265916913864,1.2095455789340324,-0.5001422020222008,-0.7340734455365786,1.5914382864512497,honky-tonk
76817,-0.6491527425449073,0,-2.3538301698798314,-1.4374842907431933,0.03350497766767274,0.7495388602115579,-0.45267437718660675,1.9209800718418184,-0.48007285601394334,-0.5794346796691081,-1.6539570836480675,opera
98035,-1.512590269243467,0,-0.7214682830580453,-0.9462265204157314,-0.1415782400138515,0.7495388602115579,-0.27620038070455977,0.3690322539796861,-0.5001422020222008,0.3473387459064859,-1.0484874015239598,show-tunes
35129,0.6687255876792099,0,1.2800496488400461,-0.08752391374577764,0.1847768777445099,0.7495388602115579,-0.40020913498924143,0.30599375460811007,-0.5001422020222008,2.317394256272891,1.5602887208114242,forro
67613,-1.4671461888909112,0,0.3859998521708698,0.44367351270586824,0.09933626751592597,0.7495388602115579,-0.46984482008756273,-0.46847923767125194,-0.5000897627632761,0.818669230913502,1.5875445907462715,latin
56897,-1.512590269243467,0,-0.2888635427342503,-0.42301702518892226,-0.01511813307131027,0.7495388602115579,-0.5089552733619623,0.8523274158284352,-0.5001422020222008,-0.3834882982616969,-0.8810584862098977,indie-pop
3974,-1.512590269243467,1,0.5590417483003879,0.6114200684274408,0.08873122690207366,0.7495388602115579,0.03382150500714452,-0.2583509064326653,-0.4978989670570843,-0.674230361485126,1.0385334963443473,alternative
65960,0.39606110556387525,0,0.8013004028817127,-0.2912161599791157,-0.2174142851581916,0.7495388602115579,-0.5022778789004795,0.8373182493113933,-0.49692463267829634,-0.35171320938481937,0.006704134525128401,k-pop
9531,0.5323933466215426,0,-1.0098714432739087,-0.06356012007126728,0.5905697525538025,0.7495388602115579,-0.5194483218014354,-0.01520240885658654,-0.5001422020222008,-0.5105886537692068,-0.1178941280341734,brazil
13062,-0.7400409032500189,0,0.645562696365147,1.1825571510032706,0.5355435984253236,0.7495388602115579,-0.39925522149474385,-0.39043157178263405,-0.49962752040682784,-0.44174262786930557,1.895146551439548,chicago-house
2677,-1.512590269243467,0,-1.384795551554531,0.2998907506588061,0.9383350466457899,0.7495388602115579,-0.5194483218014354,-0.9449602379212642,-0.4946069469134718,-0.47881356489232935,0.6803134914863546,alt-rock
59726,-1.512590269243467,0,-1.4194039307804345,1.3063700849882405,0.7058245335647261,0.7495388602115579,0.838924494363078,-0.9406075796313219,-0.4836982862605963,1.2688163233359335,-0.7681413107655302,iranian
73854,0.48694926626898677,0,1.7299585787767928,0.08022264197579489,-0.02272174709633652,0.7495388602115579,-0.2666612457595842,-0.9495980703750301,2.4260979256334085,-0.7356621999804226,-0.25417347770841,minimal-techno
3702,2.0774920786084388,0,1.758798894798379,0.23998126647253018,0.5287403648239842,-1.3340366107496127,-0.37445347063780754,-0.18030324054404742,-0.5001178598476875,-0.8182774310603039,0.9450847994248709,alternative
102572,1.3958308733201021,0,-0.32347192196015395,-1.976669648419676,-2.270790262127108,0.7495388602115579,-0.4402735017581386,2.01103507094407,-0.2774372011563757,-0.5635471352306693,0.09625913573962673,songwriter
1554,-1.0581494657179091,0,-0.6810918406278245,-0.9182687611288028,-0.3810920818021765,0.7495388602115579,-0.5328031107244011,1.4707050763305618,2.1121097703429283,-0.48940526118462185,-0.008870648294784352,afrobeat
5769,0.9413900697945444,0,-0.5426583237242102,1.4102131909111186,1.290702528173978,0.7495388602115579,0.2761155326095227,-0.8740269169617242,-0.5001422020222008,-0.8468750110494938,-0.8226530506352249,anime
101262,1.441274953672658,0,-2.08273119927692,-2.547247575809767,-5.770853854910219,0.7495388602115579,-0.4612595986370847,2.017038737550887,2.037658970634876,-0.6546357233443848,-1.5936048002209056,sleep
49749,-0.5582645818397958,0,1.0493271206673553,0.9389252486457487,0.8512936755698323,-1.3340366107496127,1.5352813453462908,-0.716730851863125,0.01777640464250875,-0.8918897202917369,-1.2392784910678905,hardstyle
43758,1.032278230499656,0,1.2166009535925562,0.3478183380078268,0.47571516175472267,0.7495388602115579,-0.3286656229019251,-0.8911373667911519,-0.49340926013555964,1.094053334513107,-0.05170130104954421,groove
79153,0.9413900697945444,0,-1.2290578450379648,-2.1827582740204647,-3.7246813017544844,0.7495388602115579,-0.44313524224163126,2.02904607076452,2.536155629549659,-0.5847305278152544,-0.2230239120685845,piano
50611,0.9413900697945444,0,-0.5195860709069412,0.2879088538215509,0.24260436335589328,0.7495388602115579,-0.1750855502878193,-0.9492588632117449,-0.49947538181612,-0.705475865547389,0.3532430522681867,heavy-metal
2038,-1.512590269243467,0,0.1264370079765926,0.8231002458856153,0.8148763662920754,0.7495388602115579,-0.13883683749691236,-0.7713642179851575,-0.5001422020222008,0.4956224939985807,0.7348252313560492,alt-rock
20739,-1.512590269243467,1,0.8013004028817127,0.008331260952263803,0.2616133984184587,-1.3340366107496127,1.4017334561166335,-0.8791300335775183,-0.5001422020222008,0.2573093274219995,1.5992256778612062,dance
43342,-1.512590269243467,0,0.13797313438522713,1.2105149102901989,0.9285303864556247,-1.3340366107496127,-0.3382047578469006,-0.9516336135380712,-0.49979584395399385,-0.8373424843864306,0.8594234939153508,groove
27112,-0.51282050148724,0,0.6628668859780988,1.2903942225385667,1.0854049494982707,-1.3340366107496127,-0.36300650870383694,-0.8644210503908172,-0.498060816621667,-0.7653189495988415,1.4434778496620786,drum-and-bass
94503,1.3958308733201021,0,0.4033040417838216,-0.7425342741823935,-0.1831980220455735,0.7495388602115579,-0.3029099585504912,-0.6762061022671119,2.626791385715983,-0.5953222241075469,-0.7759287021754866,sad
88681,-1.512590269243467,0,0.9224297301723754,1.1585933573287603,1.3513313452682656,-1.3340366107496127,-0.05775419046462041,-0.6185709028416709,-0.5001422020222008,0.31556365702960837,0.3921800093179686,reggae
100112,0.39606110556387525,0,-0.10428552019609762,1.1985330134529437,0.8354861622020148,0.7495388602115579,-0.2809699481770475,-0.9347239863566414,-0.5000881442676302,0.43207231624482567,1.1436632803787585,ska
72929,1.214054551909879,0,-1.2002175290163786,1.2704243944764748,1.0199738498618611,-1.3340366107496127,0.022374543073173974,-0.9408477262955947,-0.4993750350860788,0.7551190531597469,-1.1769793597882394,metalcore
39119,-1.4671461888909112,0,0.3283192201276971,0.3438243723954084,0.5335426473661061,-1.3340366107496127,-0.2752464672100622,-0.3994370716928592,-0.5000768147981094,0.5062141902908732,-0.2853230433482353,german
21692,-0.2856000997244612,0,-0.473441565272403,0.33983040678299004,0.6431947654112207,0.7495388602115579,1.8882293383103848,-0.9043454333261488,-0.5001422020222008,-0.0021872317391668137,-0.29311043475819165,dancehall
111951,0.5323933466215426,0,0.582114001117657,-0.13145753548237998,0.4332949992993134,0.7495388602115579,0.2379589928296206,-0.6566941857949573,-0.4941213982197236,0.6492020902368222,0.8204865368655693,trip-hop
75228,-0.33104418007701697,0,-0.8022211679184871,-2.5543568345998717,-3.27606807427794,0.7495388602115579,-0.24281340839714544,2.026044237461112,2.351647125925356,-0.5158845019153531,-0.40992130590753734,new-age
96170,0.48694926626898677,0,-1.1367688337688886,0.4955950656673074,-0.23422227405561785,-1.3340366107496127,-0.3754073841323051,-0.8752276502830874,-0.5000638668329428,2.275027471103721,0.7387189270610274,samba
51571,-1.512590269243467,1,1.037790994258721,-0.4749385781503614,0.2860250013409112,-1.3340366107496127,1.554359615236242,-0.8599183004357046,-0.5001422020222008,-0.07103325763906798,-0.43717717584238464,hip-hop
75876,-0.5582645818397958,0,-1.3098107298984063,-2.1244463760791565,-2.2907997727192817,0.7495388602115579,-0.4774761280435431,1.957002071482719,2.400201995300173,-0.5158845019153531,-1.3911326235620398,new-age
105773,-1.2399257871281324,0,-0.02930069853997309,-1.66913429626346,-1.3311436447186074,-1.3340366107496127,-0.465075252615075,-0.7158303018721024,2.2577743784673774,-0.6006180722536931,-0.40992130590753734,study
51078,1.4867190340252137,1,0.622490443547878,-0.5068903030497085,-0.5441695931283962,0.7495388602115579,1.354037781391756,-0.9139512998970555,-0.5001422020222008,-0.2934588797772106,-1.0952117499836977,hip-hop
113608,0.3506170252113195,0,-0.715700219853728,0.32385454433331645,0.6896168299850648,0.7495388602115579,-0.43931958826364104,0.2969882546978849,-0.5001422020222008,-0.4841094130384756,0.205282615479016,world-music
95461,-0.10382377831423815,0,0.19565376642839985,-0.8943049674542924,-1.0187951843747682,0.7495388602115579,0.9533941137027843,-0.16529407402700552,-0.5001422020222008,2.2856191673960136,0.5635026203370089,salsa
56019,1.9411598375507713,0,-0.1677342154435876,-0.21932477895558464,1.275095109912082,0.7495388602115579,2.183942521604626,-0.15628857411678035,-0.4999143178352684,-0.20342946129272438,0.586864794566878,indie-pop
109313,0.12339662344854066,0,1.020486804645769,0.22400540402285662,0.263014064159911,0.7495388602115579,-0.43931958826364104,-0.8067858509653764,1.7948846237607934,-0.5529554389383768,-1.0212315315891125,techno
43970,-0.4673764211346843,0,1.2973538384529981,0.38775799413201073,0.43449556993484373,0.7495388602115579,-0.3954395675167537,-0.9464611545729683,-0.3172521940437253,0.5697643680446283,0.7504000141759619,groove
54694,-1.0127053853653534,0,1.043559057463038,0.43967954709344986,-0.7774804866331474,-1.3340366107496127,-0.011012429234240362,-0.49849757070533574,2.283670308800613,-0.8299282969818258,1.895146551439548,idm
94603,1.032278230499656,0,0.622490443547878,0.31986057872089807,0.34965524502402523,0.7495388602115579,-0.5318491972299035,-0.5615360700769116,-0.4998324219555895,-0.8844755328871321,1.1047263233289766,sad
21900,0.9413900697945444,1,1.5165402402170536,-0.8304015176555982,-0.7186525254921551,-1.3340366107496127,0.8484636293080535,-0.5225122371326028,-0.49198498396723167,-0.44174262786930557,0.8010180583406784,dancehall
18990,-0.6037086621923515,1,0.20142182963271713,0.8350821427228704,0.20078448621824926,-1.3340366107496127,8.317606291223882,1.8399305726497925,-0.5001422020222008,2.592778359872496,-0.7915034849953994,comedy
35629,0.30517294485876373,0,-0.41576093322923025,-0.43899288763859584,0.6153815456880987,0.7495388602115579,-0.3935317405277586,1.5127307425782788,-0.5001422020222008,0.6121311532137984,0.8049117540456565,forro
64232,-1.512590269243467,0,0.17258151361113078,-1.3016894599209683,-0.18780020948177387,0.7495388602115579,-0.4030708754727341,1.932987405055452,-0.5001422020222008,0.23612593483741454,0.649163925846529,jazz
28589,-0.24015601937190545,0,-0.006228445722704646,-0.031608395171920135,0.025100983218959615,0.7495388602115579,-0.4211952318681876,-0.7164306685327841,-0.49603122308179975,-0.6731711918558967,0.8088054497506347,dub
22769,0.6687255876792099,0,-1.4424761835977036,1.1026778387549028,1.0581920150929136,-1.3340366107496127,0.26657639766454716,-0.9517347753203962,-0.4829861481764324,-0.3146422723617956,-1.1302550113285015,death-metal
107432,1.3049427126149906,0,0.8359087821076163,0.5874562747529304,-1.294326145229007,0.7495388602115579,-0.02436721815720607,-0.9166529498701231,-0.500135566190053,0.5168058865831657,1.1047263233289766,synth-pop
28729,0.5323933466215426,0,-0.7272363462623626,0.942919214258167,0.6231852548190465,0.7495388602115579,0.6862983352434698,-0.8884357168180843,-0.5001422020222008,0.9987280678824747,-0.04002021393460964,dub
26823,-0.6491527425449073,0,0.3513914729449662,-0.1674032259941455,0.4797170638731574,0.7495388602115579,0.11871980601742667,1.134499746348823,-0.5000913812589218,-0.6901179059235648,1.0813641490991075,disney
59517,-1.512590269243467,0,-0.6349473349932863,1.3143580162130772,0.560755581771463,0.7495388602115579,0.6576809304085433,-0.9516978527707641,2.176849596176017,1.6501173898584636,-0.7486728322406393,iranian
66226,-0.7400409032500189,0,1.5107721770127365,0.4836131688300522,0.28522462091722434,0.7495388602115579,-0.09209507626653232,-0.06623357501452905,-0.5001422020222008,-0.5423637426460843,1.9029339428495045,kids
103161,1.8502716768456597,0,0.06875637593341988,-0.8423834144928534,0.42068900762624356,-1.3340366107496127,-0.520402235295933,0.03883059060476435,-0.5001422020222008,-0.6779374551874283,-0.7214169623057921,soul
52107,-0.694596822897463,0,0.4090721049881389,-0.1154816730327064,-0.24702836083460936,0.7495388602115579,-0.5041857058894745,0.4410762532614873,2.312803230425503,0.10372973118375829,1.6732058962557916,honky-tonk
69258,-0.012935617609126631,0,1.1127758159148453,-0.10749374180786961,-0.004513092457458137,0.7495388602115579,0.10250327661096822,-0.2853674061633407,-0.5001307107031155,-0.8913601354771222,0.9139352337850454,malay
35210,0.5323933466215426,0,0.8589810349248854,1.0667321482431371,0.9541425600136078,0.7495388602115579,-0.31531083397895937,-0.0031950756429530098,-0.5001422020222008,-0.7229521644296715,1.5018832852367514,forro
108387,-0.6037086621923515,0,0.31678309371906255,-1.329647219207897,-0.2242175187595306,0.7495388602115579,2.7085949435782792,1.5187344091850956,-0.5001422020222008,-0.8940080595501954,1.5057769809417296,tango
50146,-0.10382377831423815,0,0.051452186320468066,0.7472148992496658,-0.1926024920238955,0.7495388602115579,-0.31149518000096915,-0.9435793946016962,-0.47327517430146904,-0.6578132322320726,-0.059488692459500586,heavy-metal
6963,-0.7854849836025747,0,-1.9500657455776231,1.0787140450803925,-0.03452735834571951,0.7495388602115579,0.8007679545831762,-0.4264535714235346,2.3257511955921206,0.9881363715901822,-1.371664145037149,black-metal
20357,1.7139394357879925,0,0.7609239604514918,-0.07154805129610407,0.07832628139414316,-1.3340366107496127,-0.45839785815359213,0.9183677485034196,-0.22305574745658124,-0.18224606870813934,0.5907584902718562,dance
70912,0.8050578287368771,0,0.39176791537518707,-0.6626549619340258,0.49932638425348824,0.7495388602115579,-0.5356648512078939,0.00881225757068052,-0.5001422020222008,-0.7716739673742169,-1.188660446903174,mandopop
81174,2.8500414446018865,0,0.7955323396773955,0.6234019652646959,0.4621086945520443,0.7495388602115579,-0.3582369412313492,-0.7038229686584689,-0.4977306435099183,-0.8410495780887328,1.369497631267493,pop
53404,-1.512590269243467,1,0.6513307595694643,0.5674864466908385,0.6491976185888729,0.7495388602115579,0.5241330411788861,-0.9448401645891278,-0.49988291901973936,0.5062141902908732,0.13130239708443042,house
46971,-0.7854849836025747,0,-0.07544520417451125,0.603432137202604,0.11434340046005666,0.7495388602115579,-0.3658682491873296,-0.9479920895577066,2.3581211085086653,-0.3940799945539893,-1.62670121371322,happy
92907,-0.51282050148724,0,0.5936501275262915,1.1945390478405253,0.17817373924909236,-1.3340366107496127,-0.3286656229019251,-0.9490967642133609,-0.500005600989693,3.98558642230896,0.9256163208999799,rockabilly
38388,1.3049427126149906,0,-0.21964678428244305,1.3263399130503324,0.8881111750594328,-1.3340366107496127,0.1998024530497185,-0.9497901877064481,-0.5001422020222008,0.7921899901827707,-0.0010832568848279755,garage
36659,0.441505185916431,0,-0.8022211679184871,1.2784123257013116,0.6890165446672996,0.7495388602115579,0.3142720723894247,-0.9503605360340958,-0.4682254678864881,-0.5635471352306693,-1.3015776223475415,french
26651,0.16884070380109642,0,-1.4078678043718,-2.421198021081843,-2.031676610550626,-1.3340366107496127,-0.45362829068110433,1.9840185712133944,-0.49586937351721705,-0.5158845019153531,-1.4561573418351756,disney
36429,0.0779525430959849,1,0.3456234097406489,0.5874562747529304,0.5127327563502448,-1.3340366107496127,-0.49750831142799173,-0.7224343351396009,-0.5001133604297923,-0.4258550834308668,0.7036756657162236,french
20690,-1.512590269243467,0,-0.18503840505653943,0.2919028194339693,0.3780687500649125,-1.3340366107496127,-0.21133426307872624,-0.9327727947094261,-0.5001422020222008,-0.6646978348220627,-0.22691760777356268,dance
89553,1.3503867929675464,0,1.1127758159148453,0.2998907506588061,0.37546751368792985,-1.3340366107496127,-0.03104461261868899,-0.8848335168539943,-0.5001422020222008,0.09313803489146578,-0.016658039704740727,reggaeton
2398,-1.512590269243467,0,0.8474449085162509,0.9788649047699326,0.0973353164567086,0.7495388602115579,-0.4192874048791925,-0.9481721995559111,-0.5001173419290809,-0.8675288188194641,1.6615248091408572,alt-rock
112424,0.30517294485876373,0,0.7320836444299055,0.7032812775130634,0.7394405113595786,-1.3340366107496127,0.9533941137027843,-0.6275764027518961,-0.5001422020222008,-0.5052928056230607,0.5518215332220743,turkish
38128,0.9868341501471002,0,-1.47131649961929,0.962889042320259,0.9957623420453301,0.7495388602115579,1.2395681620520496,-0.9249079914544961,0.16344101276695827,0.20964669410668324,-0.14904369367399892,garage
84701,-0.058379697961682395,0,1.5511486194429573,-0.17139719160656391,-0.05653781999711101,0.7495388602115579,2.34610781566921,0.9093622485931945,2.15742764842609,-0.6117393533606003,-1.0212315315891125,psych-rock
111677,-0.694596822897463,0,-0.536890260519893,-0.26725236630460536,0.8424894909092757,-1.3340366107496127,-0.5604666020648301,-0.44146273794057644,-0.5001422020222008,-0.45763017230774433,-0.5617754384016864,trip-hop
44830,0.8505019090894329,0,-1.8520086711042296,1.2744183600888932,0.7038235825055085,0.7495388602115579,0.858002764253029,-0.9512220621921739,-0.491467065360567,-0.7499609899750174,-0.3943465230876246,grunge
76966,-0.6491527425449073,0,-1.6789667749747115,-1.1898584227732532,-0.603397744481232,0.7495388602115579,-0.45267437718660675,1.957002071482719,-0.4794254577556125,-0.39937584270013554,-0.826546746340203,opera
102491,-1.512590269243467,0,-1.8347044814912776,-0.2752402975294421,0.2820230992224764,0.7495388602115579,-0.40211696197823654,-0.11726474117247139,-0.5001422020222008,-0.3940799945539893,-0.9550387046044831,songwriter
78086,-1.512590269243467,0,-0.22541484748676033,1.4062192252987002,1.1118175034799405,0.7495388602115579,1.79283798886063,-0.6245745694484878,-0.5001422020222008,3.959107181578229,0.2831565295785798,party
15546,0.7596137483843214,0,-0.4792096284767203,0.8870036956843095,0.8594975749126238,0.7495388602115579,-0.2504447163531259,-0.9508468330292479,-0.3399111330853063,0.6227228495060909,-0.6669052224360975,chill
9464,0.5778374269740983,0,1.753030831594062,0.20802954157318304,0.16176594056350954,-1.3340366107496127,2.307951275889308,0.8373182493113933,-0.5001422020222008,0.09313803489146578,0.10404652714958311,brazil
58709,1.0777223108522118,0,-0.5022818812939893,1.294388188150985,0.8502932000402236,0.7495388602115579,0.2856546675544982,-0.9418983679517875,-0.5001377673441313,-0.5635471352306693,-1.4693959072321015,industrial
87873,0.3506170252113195,0,-0.2715593531212985,-1.0420816951137728,-0.5547746337422487,-1.3340366107496127,-0.48510743599952355,1.197538245720399,-0.5001422020222008,0.3685221384910706,0.5596089246320307,r-n-b
33440,0.30517294485876373,1,1.2800496488400461,0.4077278221941027,0.6341904856447423,0.7495388602115579,3.0043081268725205,-0.6783073855794977,-0.5001422020222008,-0.5105886537692068,1.0424271920493255,emo
44945,-0.37648826042957273,0,-0.5714986397457963,-0.47893254376277977,0.4901220093810881,-1.3340366107496127,-0.511817013845455,-0.5465269035598698,-0.500068074921622,2.7304704116722984,-1.6874428667108798,grunge
57239,-1.512590269243467,0,-0.24271903709971213,-0.10749374180786961,0.03730678468018587,0.7495388602115579,-0.465075252615075,-0.3454040722315083,-0.5001422020222008,-0.705475865547389,1.0813641490991075,indie
66240,-0.8309290639551304,0,0.5994181907306089,-0.582775649685658,-0.15398413658099938,-1.3340366107496127,-0.5194483218014354,-0.9465812279051046,-0.5001422020222008,-0.6641682500074482,0.205282615479016,kids
